City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
176,selfoss,63.9331,-20.9971,281.51,78,47,5.12,IS,1689370975
177,bahia honda,22.9036,-83.1592,304.11,63,70,5.35,CU,1689371509
178,glace bay,46.1969,-59.957,299.87,84,20,5.66,CA,1689371509
179,bamboo flat,11.7,92.7167,300.2,89,75,2.06,IN,1689370956
180,pelabuhanratu,-6.9875,106.5514,297.01,90,89,1.58,ID,1689371510
181,haiku-pauwela,20.9219,-156.3051,302.13,59,20,10.29,US,1689370966
182,petropavl,54.8753,69.1628,286.13,76,98,3.71,KZ,1689371511
183,hawaiian paradise park,19.5933,-154.9731,301.98,70,0,5.14,US,1689371511
184,hasaki,35.7333,140.8333,299.94,84,100,6.52,JP,1689370960
185,remire-montjoly,4.9167,-52.2667,301.17,78,75,3.09,GF,1689371009
186,vorkuta,67.5,64.0,282.07,70,10,2.38,RU,1689371512
187,tarawa,1.419,172.984,303.2,70,40,2.06,KI,1689371512
188,lucapa,-8.4192,20.7447,294.14,33,0,0.84,AO,1689371040
189,porto novo,6.4965,2.6036,300.05,89,100,2.3,BJ,1689371512
190,tidjikja,18.5564,-11.4271,308.57,25,61,4.08,MR,1689370914
191,dunedin,-45.8742,170.5036,284.15,70,99,1.34,NZ,1689370919
192,blama,7.8736,-11.3433,295.61,99,100,0.57,SL,1689371513
193,caleta de carquin,-11.0925,-77.6267,294.53,75,74,4.3,PE,1689371043
194,bilibino,68.0546,166.4372,296.87,44,8,1.72,RU,1689371514
195,atafu village,-8.5421,-172.5159,301.37,75,40,3.38,TK,1689371515
196,waegwan,35.9917,128.3973,302.2,96,100,3.38,KR,1689371515
197,pisco,-13.7,-76.2167,294.18,78,100,3.6,PE,1689371012
198,keflavik,64.0049,-22.5624,283.1,76,75,11.32,IS,1689371030
199,tartagal,-22.5164,-63.8013,287.26,52,93,2.1,AR,1689371430
200,akureyri,65.6835,-18.0878,279.11,87,75,6.17,IS,1689371516
